Date,Time,Current  (A),Voltage  (mV),     P = I* V
4/24/2022,11:56:09,2.69,6.1,16.409
4/24/2022,11:57:17,2.65,6.18,16.377
4/24/2022,11:58:20,3.12,6.21,19.3752
4/24/2022,11:59:22,3.09,6.11,18.8799
4/24/2022,12:00:25,3,6.24,18.72
4/24/2022,12:01:27,3.12,6.19,19.3128
4/24/2022,12:02:30,2.79,6.11,17.0469
4/24/2022,12:03:32,2.68,6.14,16.4552
4/24/2022,12:04:35,3.05,6.18,18.849
4/24/2022,12:05:38,2.97,6.16,18.2952
4/24/2022,12:06:40,3.1,5.97,18.507
4/24/2022,12:07:42,2.91,5.78,16.8198
4/24/2022,12:08:45,2.7,6.11,16.497
4/24/2022,12:09:47,2.89,6.16,17.8024
4/24/2022,12:10:50,2.83,6.04,17.0932
4/24/2022,12:11:52,2.79,6.24,17.4096
4/24/2022,12:12:55,3.1,5.83,18.073
4/24/2022,12:13:58,2.96,5.96,17.6416
4/24/2022,12:15:01,2.84,5.83,16.5572
4/24/2022,12:16:03,2.94,6.17,18.1398
4/24/2022,12:17:06,2.98,6.11,18.2078
4/24/2022,12:18:09,2.84,6.18,17.5512
4/24/2022,12:19:11,2.88,5.94,17.1072
4/24/2022,12:20:13,2.87,6.02,17.2774
4/24/2022,12:21:16,2.82,6.19,17.4558
4/24/2022,12:22:19,2.9,5.83,16.907
4/24/2022,12:23:21,3.17,6.07,19.2419
4/24/2022,12:24:24,2.69,6.19,16.6511
4/24/2022,12:25:26,2.72,5.99,16.2928
4/24/2022,12:33:33,2.78,6.22,17.2916
4/24/2022,12:34:36,3.16,6.09,19.2444
4/24/2022,12:35:39,2.72,5.94,16.1568
4/24/2022,12:36:41,2.79,6.17,17.2143
4/24/2022,12:37:43,2.9,5.78,16.762
4/24/2022,12:38:47,3.07,6.18,18.9726
4/24/2022,12:39:50,3.15,5.77,18.1755
4/24/2022,12:40:53,3.13,5.91,18.4983
4/24/2022,12:41:55,2.97,6.21,18.4437
4/24/2022,12:42:58,2.74,6.15,16.851
4/24/2022,12:44:00,2.68,5.8,15.544
4/24/2022,12:45:03,2.81,6.08,17.0848
4/24/2022,12:46:06,2.88,5.81,16.7328
4/24/2022,12:47:08,2.75,5.99,16.4725
4/24/2022,12:48:11,2.85,6.08,17.328
4/24/2022,12:49:13,2.87,5.91,16.9617
4/24/2022,12:50:16,3.1,6.1,18.91
4/24/2022,12:51:18,3.11,5.81,18.0691
4/24/2022,12:52:22,2.64,5.94,15.6816
4/24/2022,12:53:26,2.73,5.83,15.9159
4/24/2022,12:54:29,3.1,6.2,19.22
4/24/2022,12:55:32,2.88,6.07,17.4816
4/24/2022,12:56:34,2.96,6.14,18.1744
4/24/2022,12:57:37,3.12,5.87,18.3144
4/24/2022,12:58:39,3.1,6.05,18.755
4/24/2022,12:59:42,3.07,5.98,18.3586
4/24/2022,13:00:44,2.84,6.03,17.1252
4/24/2022,13:01:46,2.97,5.88,17.4636
4/24/2022,13:02:49,2.92,6.12,17.8704
4/24/2022,13:03:52,3.17,5.77,18.2909
4/24/2022,13:04:54,2.92,5.93,17.3156
4/24/2022,13:05:57,2.69,6.1,16.409
4/24/2022,13:06:59,2.87,5.79,16.6173
4/24/2022,13:08:02,2.77,6.1,16.897
4/24/2022,13:09:04,2.81,5.83,16.3823
4/24/2022,13:10:07,2.88,6.17,17.7696
4/24/2022,13:11:10,3,6.23,18.69
4/24/2022,13:12:12,3,5.94,17.82
4/24/2022,13:13:14,2.92,5.89,17.1988
4/24/2022,13:14:17,2.8,5.8,16.24
4/24/2022,13:15:20,3.03,6,18.18
4/24/2022,13:16:23,3.06,6.24,19.0944
4/24/2022,13:17:25,2.82,6.21,17.5122
4/24/2022,13:18:27,2.89,5.97,17.2533
4/24/2022,13:19:30,3.06,6.01,18.3906
4/24/2022,13:20:33,2.8,6.12,17.136
4/24/2022,13:21:35,3.15,5.82,18.333
4/24/2022,13:22:38,2.89,6.05,17.4845
4/24/2022,13:23:40,3.17,5.98,18.9566
4/24/2022,13:24:43,3.12,5.8,18.096
4/24/2022,13:25:46,2.77,6.21,17.2017
4/24/2022,13:26:48,2.83,6.24,17.6592
4/24/2022,13:27:51,2.95,5.8,17.11
4/24/2022,13:28:54,3.11,5.82,18.1002
4/24/2022,13:29:56,2.96,5.88,17.4048
4/24/2022,13:30:59,3.11,5.94,18.4734
4/24/2022,13:32:01,3,5.99,17.97
4/24/2022,13:33:04,3.01,5.93,17.8493
4/24/2022,13:34:06,3.16,6.06,19.1496
4/24/2022,13:38:04,3.07,6.08,18.6656
4/24/2022,13:39:07,2.7,5.86,15.822
4/24/2022,13:40:09,3.09,6.06,18.7254
4/24/2022,13:41:12,2.67,5.84,15.5928
4/24/2022,13:42:15,2.68,5.92,15.8656
4/24/2022,13:43:17,2.95,6.03,17.7885
4/24/2022,13:44:20,2.94,6.04,17.7576
4/24/2022,13:45:22,2.95,6.03,17.7885
4/24/2022,13:46:25,3.08,5.99,18.4492
4/24/2022,13:47:27,3,5.91,17.73
4/24/2022,13:48:30,2.82,5.83,16.4406
4/24/2022,13:49:33,2.8,5.95,16.66
4/24/2022,13:50:35,3.17,5.9,18.703
4/24/2022,13:51:37,2.78,5.86,16.2908
4/24/2022,13:52:40,2.82,6.08,17.1456
4/24/2022,13:53:42,2.84,5.96,16.9264
4/24/2022,13:54:45,2.95,5.84,17.228
4/24/2022,13:55:48,2.84,6.11,17.3524
4/24/2022,13:56:50,2.8,6.09,17.052
4/24/2022,13:57:53,2.94,5.79,17.0226
4/24/2022,13:58:55,3.07,5.85,17.9595
4/24/2022,13:59:58,2.8,5.89,16.492
4/24/2022,14:01:00,3.15,6.07,19.1205
4/24/2022,14:02:03,2.71,6.05,16.3955
4/24/2022,14:03:06,2.95,6.14,18.113
4/24/2022,14:04:08,3.08,5.96,18.3568
4/24/2022,14:05:11,2.94,6.12,17.9928
4/24/2022,14:06:13,2.88,5.81,16.7328
4/24/2022,14:07:15,2.79,6.21,17.3259
4/24/2022,14:08:18,2.87,6.21,17.8227
4/24/2022,14:09:20,2.93,6.1,17.873
4/24/2022,14:10:23,2.81,5.81,16.3261
4/24/2022,14:11:25,3.16,6.1,19.276
4/24/2022,14:12:27,2.66,5.96,15.8536
4/24/2022,14:13:30,3.06,5.99,18.3294
4/24/2022,14:14:32,2.74,5.8,15.892
4/24/2022,14:15:35,3.1,6.09,18.879
4/24/2022,14:16:38,2.69,5.94,15.9786
4/24/2022,14:17:40,2.81,5.87,16.4947
4/24/2022,14:18:42,2.96,5.79,17.1384
4/24/2022,14:19:45,2.66,6.24,16.5984
4/24/2022,14:20:47,3.16,6.23,19.6868
4/24/2022,14:21:50,2.89,5.79,16.7331
4/24/2022,14:22:52,2.7,5.99,16.173
4/24/2022,14:23:56,3.04,6.06,18.4224
4/24/2022,14:24:59,2.74,6.06,16.6044
4/24/2022,14:26:02,2.77,6.03,16.7031
4/24/2022,14:27:05,2.88,6.08,17.5104
4/24/2022,14:28:08,2.72,5.87,15.9664
4/24/2022,14:29:10,3.14,6.16,19.3424
4/24/2022,14:30:13,2.86,6.03,17.2458
4/24/2022,14:31:15,3.15,6.03,18.9945
4/24/2022,14:32:18,2.73,5.78,15.7794
4/24/2022,14:33:21,2.95,6.12,18.054
4/24/2022,14:34:23,2.83,6.15,17.4045
4/24/2022,14:35:26,2.84,5.86,16.6424
4/24/2022,14:36:29,2.68,6.13,16.4284
4/24/2022,14:37:31,2.77,6.2,17.174
4/24/2022,14:38:33,3.04,6.08,18.4832
4/24/2022,14:39:36,2.89,6.08,17.5712
4/24/2022,14:40:39,3.06,5.87,17.9622
4/24/2022,14:41:41,3.02,6.21,18.7542
4/24/2022,14:42:44,3.03,5.88,17.8164
4/24/2022,14:43:46,2.93,5.92,17.3456
4/24/2022,14:44:49,2.74,5.81,15.9194
4/24/2022,14:45:51,3.15,5.76,18.144
4/24/2022,14:46:54,2.78,6.12,17.0136
4/24/2022,14:47:57,3.06,6.23,19.0638
4/24/2022,14:48:59,2.71,6.2,16.802
4/24/2022,14:50:02,3.14,5.96,18.7144
4/24/2022,14:51:04,2.67,5.79,15.4593
4/24/2022,14:52:07,3.04,5.98,18.1792
4/24/2022,14:53:09,2.86,5.92,16.9312
4/24/2022,14:54:12,3.16,6.06,19.1496
4/24/2022,14:55:14,3.12,5.85,18.252
4/24/2022,14:56:17,2.69,5.79,15.5751
4/24/2022,14:57:19,3.02,5.85,17.667
4/24/2022,14:58:22,3.07,5.87,18.0209
4/24/2022,14:59:25,2.99,6.22,18.5978
4/24/2022,15:00:27,3.08,5.98,18.4184
4/24/2022,15:01:30,2.76,6.08,16.7808
4/24/2022,15:02:32,3.17,5.85,18.5445
4/24/2022,15:03:35,3.14,5.9,18.526
4/24/2022,15:04:37,2.69,5.97,16.0593
4/24/2022,15:05:40,3.06,6.03,18.4518
4/24/2022,15:06:42,2.74,6,16.44
4/24/2022,15:07:45,2.84,6.02,17.0968
4/24/2022,15:08:47,2.65,6.03,15.9795
4/24/2022,15:09:50,3.08,6.1,18.788
4/24/2022,15:10:53,2.95,6.15,18.1425
4/24/2022,15:11:56,2.72,5.96,16.2112
4/24/2022,15:12:58,2.73,6.09,16.6257
4/24/2022,15:14:01,3.06,6.17,18.8802
4/24/2022,15:15:03,2.65,6.18,16.377
4/24/2022,15:16:05,2.74,6.14,16.8236
4/24/2022,15:17:08,2.82,5.91,16.6662
4/24/2022,15:18:11,2.7,5.98,16.146
4/24/2022,15:19:13,2.79,6.14,17.1306
4/24/2022,15:20:16,3.1,6.04,18.724
4/24/2022,15:21:19,3,5.97,17.91
4/24/2022,15:22:21,3.01,6.1,18.361
4/24/2022,15:23:24,2.66,6.19,16.4654
4/24/2022,15:24:27,3.1,6.1,18.91
4/24/2022,15:25:30,3.12,5.97,18.6264
4/24/2022,15:26:32,2.68,5.95,15.946
4/24/2022,15:27:35,2.69,5.77,15.5213
4/24/2022,15:28:38,3.07,5.89,18.0823
4/24/2022,15:29:40,2.77,6.06,16.7862
4/24/2022,15:30:43,2.83,6.01,17.0083
4/24/2022,15:31:46,2.89,5.88,16.9932
4/24/2022,15:32:49,3.09,6.17,19.0653
4/24/2022,15:33:52,2.8,6.21,17.388
4/24/2022,15:34:55,2.94,6.1,17.934
4/24/2022,15:35:57,2.73,5.86,15.9978
4/24/2022,15:37:00,3.01,5.82,17.5182
4/24/2022,15:38:02,3.13,5.93,18.5609
4/24/2022,15:39:05,3.09,5.85,18.0765
4/24/2022,15:40:08,2.89,6.24,18.0336
4/24/2022,15:41:10,2.93,5.96,17.4628
4/24/2022,15:42:13,3.06,5.9,18.054
4/24/2022,15:43:15,3.07,6.06,18.6042
4/24/2022,15:44:18,3.15,5.79,18.2385
4/24/2022,15:45:20,3,5.93,17.79
4/24/2022,15:46:23,2.93,5.96,17.4628
4/24/2022,15:47:26,3.12,6.15,19.188
4/24/2022,15:48:29,2.96,6.07,17.9672
4/24/2022,15:49:32,2.93,6.24,18.2832
4/24/2022,15:50:35,3.04,6.16,18.7264
4/24/2022,15:51:37,2.73,6.03,16.4619
4/24/2022,15:52:40,3.07,6.07,18.6349
4/24/2022,15:53:42,2.66,6.14,16.3324
4/24/2022,15:54:45,2.69,5.98,16.0862
4/24/2022,15:55:47,3.12,6.01,18.7512
4/24/2022,15:56:50,2.93,5.78,16.9354
4/24/2022,15:57:52,3.11,5.94,18.4734
4/24/2022,15:58:55,3.09,6.17,19.0653
4/24/2022,15:59:58,2.74,5.98,16.3852
4/24/2022,16:01:00,2.69,5.87,15.7903
4/24/2022,16:02:03,3.03,5.83,17.6649
4/24/2022,16:03:05,3.03,6.22,18.8466
4/24/2022,16:04:08,3,6.12,18.36
4/24/2022,16:05:11,3.13,6.23,19.4999
4/24/2022,16:06:13,3.05,6.19,18.8795
4/24/2022,16:07:15,3.16,6.06,19.1496
4/24/2022,16:08:18,2.71,5.9,15.989
4/24/2022,16:09:20,2.79,6.08,16.9632
4/24/2022,16:10:23,2.9,6.08,17.632
4/24/2022,16:11:25,2.73,5.88,16.0524
4/24/2022,16:12:29,2.99,5.88,17.5812
4/24/2022,16:13:31,2.66,5.81,15.4546
4/24/2022,16:14:34,2.97,5.93,17.6121
4/24/2022,16:15:36,3.12,6.19,19.3128
4/24/2022,16:16:39,2.71,6.09,16.5039
4/24/2022,16:17:42,2.82,5.86,16.5252
4/24/2022,16:18:44,3.11,6.17,19.1887
4/24/2022,16:19:46,2.71,6.22,16.8562
4/24/2022,16:20:49,2.65,6.15,16.2975
4/24/2022,16:21:52,2.75,5.79,15.9225
4/24/2022,16:22:54,2.82,6.01,16.9482
4/24/2022,16:23:57,3.09,5.84,18.0456
4/24/2022,16:25:00,3.02,5.81,17.5462
4/24/2022,16:26:02,3,5.9,17.7
4/24/2022,16:27:05,2.85,6.01,17.1285
4/24/2022,16:28:08,3.12,6.08,18.9696
4/24/2022,16:29:10,2.95,6.17,18.2015
4/24/2022,16:30:13,2.68,6.15,16.482
4/24/2022,16:31:16,3.15,6.19,19.4985
4/24/2022,16:32:18,3.08,6.07,18.6956
4/24/2022,16:33:21,2.86,5.97,17.0742
4/24/2022,16:34:23,2.84,5.96,16.9264
4/24/2022,16:35:26,3.06,5.81,17.7786
4/24/2022,16:36:28,3.11,5.95,18.5045
4/24/2022,16:37:31,3.01,5.95,17.9095
4/24/2022,16:38:34,2.7,6.01,16.227
4/24/2022,16:39:37,3.06,6.1,18.666
4/24/2022,16:40:40,3.09,5.82,17.9838
4/24/2022,16:41:42,2.99,6.15,18.3885
4/24/2022,16:42:44,2.98,6.05,18.029
4/24/2022,16:43:47,3.12,5.81,18.1272
4/24/2022,16:44:50,3.09,5.84,18.0456
4/24/2022,16:45:52,2.86,6.21,17.7606
4/24/2022,16:46:55,3.09,6.23,19.2507
4/24/2022,16:47:57,2.8,6.14,17.192
4/24/2022,16:49:00,2.92,5.79,16.9068
4/24/2022,16:50:02,2.94,6.24,18.3456
4/24/2022,16:51:05,3.12,6.22,19.4064
4/24/2022,16:52:07,3.08,6.13,18.8804
4/24/2022,16:53:09,2.9,5.96,17.284
4/24/2022,16:54:12,2.73,5.8,15.834
4/24/2022,16:55:15,3.08,6.18,19.0344
4/24/2022,16:56:17,3,6.13,18.39
4/24/2022,16:57:20,3.09,5.94,18.3546
4/24/2022,16:58:22,2.78,6.18,17.1804
4/24/2022,16:59:24,2.98,6.02,17.9396
4/24/2022,17:00:27,3.16,6.06,19.1496
4/24/2022,17:01:29,2.74,6.11,16.7414
4/24/2022,17:02:32,2.8,5.83,16.324
4/24/2022,17:03:34,2.9,5.88,17.052
4/24/2022,17:04:37,3.13,6.11,19.1243
4/24/2022,17:05:39,3.13,5.95,18.6235
4/24/2022,17:06:42,2.75,6.06,16.665
4/24/2022,17:07:45,2.83,6.14,17.3762
4/24/2022,17:08:47,2.94,6.05,17.787
4/24/2022,17:09:49,2.77,6.15,17.0355
4/24/2022,17:10:52,3,6.2,18.6
4/24/2022,17:11:54,2.97,5.79,17.1963
4/24/2022,17:12:58,2.99,5.79,17.3121
4/24/2022,17:14:01,2.74,6.02,16.4948
4/24/2022,17:15:04,3.09,6.1,18.849
4/24/2022,17:16:06,2.88,6.11,17.5968
4/24/2022,17:17:09,2.69,6.14,16.5166
4/24/2022,17:18:11,2.75,6.16,16.94
4/24/2022,17:19:14,2.84,6.12,17.3808
4/24/2022,17:20:16,2.9,5.89,17.081
4/24/2022,17:21:19,2.75,5.8,15.95
4/24/2022,17:22:21,3.12,6.05,18.876
4/24/2022,17:23:24,3.08,6.22,19.1576
4/24/2022,17:24:27,3.02,6.18,18.6636
4/24/2022,17:25:29,3.06,6.14,18.7884
4/24/2022,17:26:32,2.76,5.9,16.284
4/24/2022,17:27:34,2.93,5.77,16.9061
4/24/2022,17:28:37,2.99,6.18,18.4782
4/24/2022,17:29:39,3.15,5.86,18.459
4/24/2022,17:30:42,2.93,6.11,17.9023
4/24/2022,17:31:45,2.95,5.82,17.169
4/24/2022,17:32:47,2.66,5.89,15.6674
4/24/2022,17:33:50,2.85,6.09,17.3565
4/24/2022,17:34:53,3.14,5.79,18.1806
4/24/2022,17:35:55,2.83,5.89,16.6687
4/24/2022,17:36:58,2.95,6.19,18.2605
4/24/2022,17:38:01,2.72,6.16,16.7552
4/24/2022,17:39:04,2.83,5.94,16.8102
4/24/2022,17:40:07,2.84,6.06,17.2104
4/24/2022,17:41:09,2.71,5.92,16.0432
4/24/2022,17:42:12,2.9,6.08,17.632
4/24/2022,17:43:14,2.72,6.01,16.3472
4/24/2022,17:44:17,2.97,6.04,17.9388
4/24/2022,17:45:20,2.95,5.92,17.464
4/24/2022,17:46:22,3.15,5.91,18.6165
4/24/2022,17:47:25,2.74,6.03,16.5222
4/24/2022,17:48:27,3.02,5.87,17.7274
4/24/2022,17:49:30,3,6.11,18.33
4/24/2022,17:50:33,3.03,6.16,18.6648
4/24/2022,17:51:35,3.04,5.89,17.9056
4/24/2022,17:52:38,2.96,5.76,17.0496
4/24/2022,17:53:40,2.9,6.02,17.458
4/24/2022,17:54:43,2.95,6.16,18.172
4/24/2022,17:55:45,2.73,5.87,16.0251
4/24/2022,17:56:48,3.16,6.2,19.592
4/24/2022,17:57:53,3.08,6.06,18.6648
4/24/2022,17:58:55,2.91,6.17,17.9547
4/24/2022,17:59:58,2.78,6.11,16.9858
4/24/2022,18:01:00,3.06,6.1,18.666
4/24/2022,18:02:03,2.95,6.17,18.2015
4/24/2022,18:03:06,3.1,6.05,18.755
4/24/2022,18:04:08,2.94,6.02,17.6988
4/24/2022,18:05:10,2.75,5.9,16.225
4/24/2022,18:06:13,2.95,6.02,17.759
4/24/2022,18:07:15,3.12,5.92,18.4704
4/24/2022,18:08:18,3.16,6.04,19.0864
4/24/2022,18:09:20,3.14,6.22,19.5308
4/24/2022,18:10:23,2.67,5.94,15.8598
4/24/2022,18:11:25,2.97,6.05,17.9685
4/24/2022,18:12:27,2.68,5.84,15.6512
4/24/2022,18:13:30,2.72,5.82,15.8304
4/24/2022,18:14:32,3.07,5.91,18.1437
4/24/2022,18:15:35,2.81,6.14,17.2534
4/24/2022,18:16:38,2.64,6.24,16.4736
4/24/2022,18:17:40,2.87,6.2,17.794
4/24/2022,18:18:42,2.76,6.03,16.6428
4/24/2022,18:19:45,3.09,6.24,19.2816
4/24/2022,18:20:48,2.93,6.18,18.1074
4/24/2022,18:21:50,2.99,6.19,18.5081
4/24/2022,18:22:52,2.69,6.21,16.7049
4/24/2022,18:23:55,2.68,5.93,15.8924
4/24/2022,18:24:57,2.86,5.95,17.017
4/24/2022,18:26:00,3.11,5.78,17.9758
4/24/2022,18:27:02,2.66,6.12,16.2792
4/24/2022,18:28:05,3.14,6.05,18.997
4/24/2022,18:29:07,2.87,6.06,17.3922
4/25/2022,18:30:10,2.93,6,17.58
4/25/2022,18:31:13,2.92,6.09,17.7828
4/25/2022,18:32:15,2.93,6.09,17.8437
4/25/2022,18:33:18,2.94,5.82,17.1108
4/25/2022,18:34:20,2.83,6.2,17.546
4/25/2022,18:35:23,2.79,5.79,16.1541
4/25/2022,18:36:26,2.7,6,16.2
4/25/2022,18:37:28,2.76,6.19,17.0844
4/25/2022,18:38:30,2.95,6.16,18.172
4/25/2022,18:39:33,3.06,5.97,18.2682
4/25/2022,18:40:36,3.16,6.15,19.434
4/25/2022,18:41:38,3.03,6.16,18.6648
4/25/2022,18:42:41,2.66,5.82,15.4812
4/25/2022,18:43:43,2.83,6.12,17.3196
4/25/2022,18:44:46,2.68,5.93,15.8924
4/25/2022,18:45:48,2.97,5.86,17.4042
4/25/2022,18:46:51,2.81,5.92,16.6352
4/25/2022,18:47:54,2.87,6.03,17.3061
4/25/2022,18:48:56,2.71,6.17,16.7207
4/25/2022,18:49:58,2.81,5.95,16.7195
4/25/2022,18:51:01,2.74,6.21,17.0154
4/25/2022,18:52:03,2.72,6.24,16.9728
4/25/2022,18:53:06,2.99,6.1,18.239
4/25/2022,18:54:09,2.75,5.92,16.28
4/25/2022,18:55:11,2.72,6.21,16.8912
4/25/2022,18:56:14,3.04,5.96,18.1184
4/25/2022,18:57:17,2.9,5.81,16.849
4/25/2022,18:58:22,2.76,5.91,16.3116
4/25/2022,18:59:25,2.95,5.85,17.2575
4/25/2022,19:00:27,3.05,5.89,17.9645
4/25/2022,19:01:30,2.71,5.99,16.2329
4/25/2022,19:02:33,3.17,6.24,19.7808
4/25/2022,19:03:35,3.16,5.85,18.486
4/25/2022,19:04:38,2.75,6.19,17.0225
4/25/2022,19:05:41,2.94,6.09,17.9046
4/25/2022,19:06:43,2.83,5.99,16.9517
4/25/2022,19:07:46,3.08,6.14,18.9112
4/25/2022,19:08:48,2.89,5.99,17.3111
4/25/2022,19:09:50,3.01,6.01,18.0901
4/25/2022,19:10:53,2.96,5.98,17.7008
4/25/2022,19:11:56,3.15,5.77,18.1755
4/25/2022,19:12:59,2.65,5.79,15.3435
4/25/2022,19:14:01,3.01,6.1,18.361
4/25/2022,19:15:04,2.67,5.89,15.7263
4/25/2022,19:16:07,2.89,6.21,17.9469
4/25/2022,19:17:09,3.1,5.76,17.856
4/25/2022,19:18:12,2.84,6.11,17.3524
4/25/2022,19:19:14,2.87,6,17.22
4/25/2022,19:20:17,2.92,5.9,17.228
4/25/2022,19:21:19,3.17,5.98,18.9566
4/25/2022,19:22:22,3.07,5.83,17.8981
4/25/2022,19:23:24,3.06,5.94,18.1764
4/25/2022,19:24:27,2.93,5.99,17.5507
4/25/2022,19:25:29,2.92,6,17.52
4/25/2022,19:26:32,3.15,6.15,19.3725
4/25/2022,19:27:34,2.85,5.96,16.986
4/25/2022,19:28:37,2.73,5.86,15.9978
4/25/2022,19:29:39,2.89,5.87,16.9643
4/25/2022,19:30:42,3.07,6.05,18.5735
4/25/2022,19:31:44,3.03,5.83,17.6649
4/25/2022,19:32:47,3.06,5.97,18.2682
4/25/2022,19:33:50,2.89,5.8,16.762
4/25/2022,19:34:52,3.01,6.04,18.1804
4/25/2022,19:35:54,2.72,6.07,16.5104
4/25/2022,19:36:57,2.94,6.1,17.934
4/25/2022,19:38:00,2.67,6.02,16.0734
4/25/2022,19:39:02,3.04,6.23,18.9392
4/25/2022,19:40:04,2.96,6.09,18.0264
4/25/2022,19:41:07,3.09,6.2,19.158
4/25/2022,19:42:09,3.1,5.84,18.104
4/25/2022,19:43:13,3.16,6.2,19.592
4/25/2022,19:44:16,3.06,6.12,18.7272
4/25/2022,19:45:18,3.15,6.16,19.404
4/25/2022,19:46:21,2.95,5.78,17.051
4/25/2022,19:47:24,3.04,5.9,17.936
4/25/2022,19:48:26,3.02,5.85,17.667
4/25/2022,19:49:29,2.76,6.18,17.0568
4/25/2022,19:50:32,3.11,5.77,17.9447
4/25/2022,19:51:34,2.79,6.21,17.3259
4/25/2022,19:52:36,3.13,6.21,19.4373
4/25/2022,19:53:39,2.68,6.09,16.3212
4/25/2022,19:54:41,3.02,5.85,17.667
4/25/2022,19:55:44,2.81,5.82,16.3542
4/25/2022,19:56:46,3,5.77,17.31
4/25/2022,19:57:49,3.09,6.19,19.1271
4/25/2022,19:58:51,2.91,6.01,17.4891
4/25/2022,19:59:54,2.78,6.21,17.2638
4/25/2022,20:00:56,3,6.08,18.24
4/25/2022,20:01:59,2.77,5.98,16.5646
4/25/2022,20:03:01,2.96,5.87,17.3752
4/25/2022,20:04:03,2.91,5.82,16.9362
4/25/2022,20:05:06,2.82,5.83,16.4406
4/25/2022,20:06:08,2.77,6.12,16.9524
4/25/2022,20:07:11,2.68,5.86,15.7048
4/25/2022,20:08:13,3.06,6.01,18.3906
4/25/2022,20:09:16,2.97,5.93,17.6121
4/25/2022,20:10:18,2.86,6.15,17.589
4/25/2022,20:11:21,3.07,5.8,17.806
4/25/2022,20:12:23,2.9,6.09,17.661
4/25/2022,20:13:26,2.72,6.21,16.8912
4/25/2022,20:14:28,2.99,6.22,18.5978
4/25/2022,20:15:31,3.11,6.22,19.3442
4/25/2022,20:16:34,3.11,5.86,18.2246
4/25/2022,20:17:36,2.89,6.17,17.8313
4/25/2022,20:18:39,2.68,5.92,15.8656
4/25/2022,20:19:41,2.99,6.05,18.0895
4/25/2022,20:20:44,2.82,6.04,17.0328
4/25/2022,20:21:46,2.97,6.21,18.4437
4/25/2022,20:22:49,2.96,5.79,17.1384
4/25/2022,20:23:51,2.74,6.02,16.4948
4/25/2022,20:24:53,3.07,5.76,17.6832
4/25/2022,20:25:56,2.98,6.13,18.2674
4/25/2022,20:26:58,2.96,6.06,17.9376
4/25/2022,20:28:01,3.05,5.89,17.9645
4/25/2022,20:29:03,2.7,5.9,15.93
4/25/2022,20:30:06,3.08,5.96,18.3568
4/25/2022,20:31:09,2.73,5.96,16.2708
4/25/2022,20:32:11,2.87,6.07,17.4209
4/25/2022,20:33:13,2.92,6.15,17.958
4/25/2022,20:34:16,3.02,5.97,18.0294
4/25/2022,20:35:19,3.06,5.83,17.8398
4/25/2022,20:36:21,2.92,6.01,17.5492
4/25/2022,20:37:24,2.83,5.83,16.4989
4/25/2022,20:38:26,2.99,5.91,17.6709
4/25/2022,20:39:28,2.97,5.91,17.5527
4/25/2022,20:40:31,2.95,5.84,17.228
4/25/2022,20:41:33,2.7,6.24,16.848
4/25/2022,20:42:36,2.78,6.02,16.7356
4/25/2022,20:43:39,2.87,5.91,16.9617
4/25/2022,20:44:41,3.16,5.9,18.644
4/25/2022,20:45:44,3.06,6.19,18.9414
4/25/2022,20:46:46,2.91,6.04,17.5764
4/25/2022,20:47:49,2.81,5.83,16.3823
4/25/2022,20:48:52,3.13,6.12,19.1556
4/25/2022,20:49:54,2.97,6.05,17.9685
4/25/2022,20:50:57,2.91,5.86,17.0526
4/25/2022,20:52:00,2.89,6,17.34
4/25/2022,20:53:02,2.92,6.04,17.6368
4/25/2022,20:54:05,2.72,6.16,16.7552
4/25/2022,20:55:07,2.91,5.82,16.9362
4/25/2022,20:56:10,2.91,6.1,17.751
4/25/2022,20:57:12,2.81,6.05,17.0005
4/25/2022,20:58:15,2.76,5.93,16.3668
4/25/2022,20:59:17,2.9,6.05,17.545
4/25/2022,21:00:19,2.67,5.92,15.8064
4/25/2022,21:01:22,2.98,6.07,18.0886
4/25/2022,21:02:25,2.97,5.91,17.5527
4/25/2022,21:03:27,2.95,5.98,17.641
4/25/2022,21:04:30,2.72,6.04,16.4288
4/25/2022,21:05:32,3.04,5.86,17.8144
4/25/2022,21:06:35,3.02,6.18,18.6636
4/25/2022,21:07:37,2.88,6.08,17.5104
4/25/2022,21:08:40,3.02,5.9,17.818
4/25/2022,21:09:42,3.07,5.77,17.7139
4/25/2022,21:10:45,3.14,5.78,18.1492
4/25/2022,21:11:47,2.91,5.87,17.0817
4/25/2022,21:12:50,2.8,6.05,16.94
4/25/2022,21:13:52,2.84,5.77,16.3868
4/25/2022,21:14:55,2.67,6.1,16.287
4/25/2022,21:15:57,3.11,6.03,18.7533
4/25/2022,21:17:00,3.12,5.88,18.3456
4/25/2022,21:18:03,3.09,6.17,19.0653
4/25/2022,21:19:06,2.89,6.08,17.5712
4/25/2022,21:20:08,2.91,6.23,18.1293
4/25/2022,21:21:10,2.99,5.87,17.5513
4/25/2022,21:22:13,3.03,5.76,17.4528
4/25/2022,21:23:15,2.82,6.01,16.9482
4/25/2022,21:24:18,3.07,6.2,19.034
4/25/2022,21:25:20,3.04,6.02,18.3008
4/25/2022,21:26:23,2.73,5.82,15.8886
4/25/2022,21:27:25,3,5.87,17.61
4/25/2022,21:28:29,2.71,6.21,16.8291
4/25/2022,21:29:32,2.81,5.8,16.298
4/25/2022,21:30:34,2.9,5.93,17.197
4/25/2022,21:31:36,2.8,6.12,17.136
4/25/2022,21:32:39,2.87,6.15,17.6505
